%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1698638732478343123,0.6296658778350782,0.0,0.0,0.0,0.0,0.10712642845879071
1698638732488368820,0.6278897733123747,0.0,0.0,0.0,0.0,0.1069456713805101
1698638732498338059,0.6254993310119239,0.0,0.0,0.0,0.0,0.10671280157467164
1698638732508333194,0.6239244771128667,0.0,0.0,0.0,0.0,0.10595073267929535
1698638732518257984,0.6234215310516951,0.0,0.0,0.0,0.0,0.1052029653856353
1698638732528247417,0.6222758318590011,0.0,0.0,0.0,0.0,0.10286430855089722
1698638732538250884,0.6202462685833754,0.0,0.0,0.0,0.0,0.1016072453470535
1698638732548223044,0.6194491152275902,0.0,0.0,0.0,0.0,0.0999323443388549
1698638732558222288,0.618513595027231,0.0,0.0,0.0,0.0,0.09819680047169839
1698638732568429616,0.6183550511180422,0.0,0.0,0.0,0.0,0.09690806016373736
1698638732578246290,0.6181637181368256,0.0,0.0,0.0,0.0,0.09531794845684584
1698638732588319344,0.6167344890145576,0.0,0.0,0.0,0.0,0.09473483732862407
1698638732598288662,0.615702159085953,0.0,0.0,0.0,0.0,0.09393447367388076
1698638732608242996,0.6145465193567817,0.0,0.0,0.0,0.0,0.09313453163125207
1698638732618281440,0.6142478790612431,0.0,0.0,0.0,0.0,0.09190485899714014
1698638732628225902,0.6121751308699167,0.0,0.0,0.0,0.0,0.08991913179522416
1698638732638215767,0.6103812102896121,0.0,0.0,0.0,0.0,0.08944360645219597
1698638732648239239,0.6089185107184832,0.0,0.0,0.0,0.0,0.08841390414074356
1698638732658242722,0.608070378938381,0.0,0.0,0.0,0.0,0.0872686237038619
1698638732668280126,0.6076468002801462,0.0,0.0,0.0,0.0,0.08600471960421079
1698638732678328374,0.6060674505807391,0.0,0.0,0.0,0.0,0.08570746841622194
1698638732688234121,0.6046767744342956,0.0,0.0,0.0,0.0,0.08469622101923897
1698638732698290761,0.6038964286498756,0.0,0.0,0.0,0.0,0.08350578570441591
1698638732708235505,0.6031505781917961,0.0,0.0,0.0,0.0,0.08222285649490647
1698638732718258252,0.6017956560472442,0.0,0.0,0.0,0.0,0.08106920021131261
1698638732728318264,0.5997800315026905,0.0,0.0,0.0,0.0,0.07973282130578997
1698638732738259366,0.5993376167663708,0.0,0.0,0.0,0.0,0.07812457516632396
1698638732748192774,0.5974270277578093,0.0,0.0,0.0,0.0,0.07708362087173846
1698638732758242387,0.5968816145388405,0.0,0.0,0.0,0.0,0.07707600159926861
1698638732768222587,0.5956591845495257,0.0,0.0,0.0,0.0,0.07528133078891325
1698638732778321128,0.5935107436589011,0.0,0.0,0.0,0.0,0.074054595404234
1698638732788253539,0.5932113227455894,0.0,0.0,0.0,0.0,0.07370473792041775
1698638732800174239,0.5920960380319384,0.0,0.0,0.0,0.0,0.07350484532616697
1698638732808316304,0.5910530287838474,0.0,0.0,0.0,0.0,0.07247269798042417
1698638732818250079,0.5898554980703619,0.0,0.0,0.0,0.0,0.07077757409920038
1698638732828360163,0.5889631154908282,0.0,0.0,0.0,0.0,0.06937960409619404
1698638732838305244,0.5886589562990712,0.0,0.0,0.0,0.0,0.06764439476188247
1698638732848252121,0.5885981319287265,0.0,0.0,0.0,0.0,0.06591001716138946
1698638732858300307,0.5875559806031626,0.0,0.0,0.0,0.0,0.06468809122476363
1698638732868262396,0.5875130488765612,0.0,0.0,0.0,0.0,0.0626056681976539
1698638732878236574,0.586047413680532,0.0,0.0,0.0,0.0,0.06208715860821653
1698638732888257825,0.5855723154339348,0.0,0.0,0.0,0.0,0.0613258900900009
1698638732898245507,0.5833392450670837,0.0,0.0,0.0,0.0,0.06043327237208452
1698638732908250006,0.5815992552597009,0.0,0.0,0.0,0.0,0.05967755693613271
1698638732918245198,0.5806155271425395,0.0,0.0,0.0,0.0,0.05878470921538114
1698638732928267568,0.5796013946452623,0.0,0.0,0.0,0.0,0.05776272959346961
1698638732938293575,0.5785332816546629,0.0,0.0,0.0,0.0,0.05701828552497521
1698638732948272561,0.5783483828822159,0.0,0.0,0.0,0.0,0.05571789708643035
1698638732965115375,0.5771081267951038,0.0,0.0,0.0,0.0,0.055307080651538276
1698638732968361957,0.5754064797188911,0.0,0.0,0.0,0.0,0.055160888607333786
1698638732978293105,0.5749480246936263,0.0,0.0,0.0,0.0,0.0548848796431016
1698638732988225722,0.5738637185956192,0.0,0.0,0.0,0.0,0.05383060707419937
1698638732998201183,0.5719657127827913,0.0,0.0,0.0,0.0,0.05289423547752596
1698638733008274340,0.5702466819167127,0.0,0.0,0.0,0.0,0.05277228929173654
1698638733018365296,0.569791632833426,0.0,0.0,0.0,0.0,0.05096867341614435
1698638733028310041,0.56914432163774,0.0,0.0,0.0,0.0,0.04936563943318093
1698638733038253137,0.567660911936793,0.0,0.0,0.0,0.0,0.0485246739735745
1698638733048249222,0.5655559164623609,0.0,0.0,0.0,0.0,0.046926163127295875
1698638733058372065,0.5637849856282391,0.0,0.0,0.0,0.0,0.04688527010818006
1698638733068243180,0.5634015277644989,0.0,0.0,0.0,0.0,0.045092601789237366
1698638733078277459,0.563263090532204,0.0,0.0,0.0,0.0,0.043950204737871236
1698638733088699168,0.5617133287939307,0.0,0.0,0.0,0.0,0.04239629547820765
1698638733098292441,0.5616017723249239,0.0,0.0,0.0,0.0,0.04077993813136646
1698638733108231054,0.5602491704172313,0.0,0.0,0.0,0.0,0.03886101512825451
1698638733118300822,0.559881960987866,0.0,0.0,0.0,0.0,0.038410844380255584
1698638733128288110,0.5595493468184982,0.0,0.0,0.0,0.0,0.036892499629029886
1698638733138300567,0.5589398416854062,0.0,0.0,0.0,0.0,0.03522330821319387
1698638733148427938,0.5574291652768179,0.0,0.0,0.0,0.0,0.035116426404912866
1698638733158355466,0.5564459423972239,0.0,0.0,0.0,0.0,0.03398162837317811
1698638733168360371,0.5560504323598355,0.0,0.0,0.0,0.0,0.03310757323669304
1698638733178254863,0.55513902541778,0.0,0.0,0.0,0.0,0.0324279894209784
1698638733188383400,0.5542773213085221,0.0,0.0,0.0,0.0,0.03148512833831688
1698638733198238406,0.5527993472309308,0.0,0.0,0.0,0.0,0.030351769408331272
1698638733208221941,0.5511491120007034,0.0,0.0,0.0,0.0,0.02978918373212624
1698638733218236113,0.549843835750725,0.0,0.0,0.0,0.0,0.028162538028975885
1698638733228322759,0.5495089608617124,0.0,0.0,0.0,0.0,0.027707287488976242
1698638733238250309,0.5482295242506522,0.0,0.0,0.0,0.0,0.027053456441119256
1698638733248295308,0.5477866866782266,0.0,0.0,0.0,0.0,0.024768278199114244
1698638733258281531,0.5472928172000924,0.0,0.0,0.0,0.0,0.02348841488200121
1698638733268266651,0.5460380375553402,0.0,0.0,0.0,0.0,0.021954368820273688
1698638733278346417,0.5446820983394136,0.0,0.0,0.0,0.0,0.021867640864668508
1698638733288298814,0.5438615051898478,0.0,0.0,0.0,0.0,0.01994494678343296
1698638733298248117,0.543206987827111,0.0,0.0,0.0,0.0,0.019887036638948977
1698638733308216709,0.5431007024064659,0.0,0.0,0.0,0.0,0.018755375574780207
1698638733318205450,0.542729612701367,0.0,0.0,0.0,0.0,0.016739562224367708
1698638733328233175,0.541128661254583,0.0,0.0,0.0,0.0,0.015661029067575424
1698638733338498382,0.5404856374596188,0.0,0.0,0.0,0.0,0.013660762667826275
1698638733348244261,0.5402038738228587,0.0,0.0,0.0,0.0,0.011862262486461588
1698638733358329784,0.5387280827357059,0.0,0.0,0.0,0.0,0.011336404566269383
1698638733368347741,0.5385409116836832,0.0,0.0,0.0,0.0,0.011172532285819563
1698638733378297901,0.5376649718217678,0.0,0.0,0.0,0.0,0.010560166703572502
1698638733388210975,0.5368394516081033,0.0,0.0,0.0,0.0,0.009110882875461555
1698638733398266649,0.5351103996450375,0.0,0.0,0.0,0.0,0.008585563553345816
1698638733408332741,0.5343829529329907,0.0,0.0,0.0,0.0,0.006627482433160919
1698638733418288246,0.532579046164344,0.0,0.0,0.0,0.0,0.006528877549056788
1698638733428302752,0.53139662192196,0.0,0.0,0.0,0.0,0.005366654945462818
1698638733438397721,0.5302272211754566,0.0,0.0,0.0,0.0,0.0033334929189943723
1698638733448326610,0.5298596779825254,0.0,0.0,0.0,0.0,0.0018386006207110682
1698638733458225250,0.5284515222060903,0.0,0.0,0.0,0.0,0.0006741526689644432
1698638733468419432,0.5283214529546011,0.0,0.0,0.0,0.0,0.0001717443254214548
1698638733478283414,0.528232979629085,0.0,0.0,0.0,0.0,-0.001476499597304845
1698638733488202405,0.5272145278257896,0.0,0.0,0.0,0.0,-0.002678950640428392
1698638733498246337,0.5256516020749544,0.0,0.0,0.0,0.0,-0.004189549902796279
1698638733508272426,0.525498006277012,0.0,0.0,0.0,0.0,-0.006234396595837859
1698638733518218649,0.5236417354823771,0.0,0.0,0.0,0.0,-0.008238440114446835
1698638733528296900,0.5228301547654686,0.0,0.0,0.0,0.0,-0.010087567711818922
1698638733538248480,0.5216135551725898,0.0,0.0,0.0,0.0,-0.01079443578481786
1698638733548228942,0.5209913719029149,0.0,0.0,0.0,0.0,-0.011847523549741322
1698638733558211584,0.5186166204249949,0.0,0.0,0.0,0.0,-0.01316343171034052
1698638733571559354,0.5180293944514285,0.0,0.0,0.0,0.0,-0.015146183663513847
1698638733578259291,0.5178149409004663,0.0,0.0,0.0,0.0,-0.01568934843369218
1698638733588295141,0.517707301923059,0.0,0.0,0.0,0.0,-0.017854349127643235
1698638733598231437,0.5164527940989616,0.0,0.0,0.0,0.0,-0.01823296848706444
1698638733608337067,0.5162424226094255,0.0,0.0,0.0,0.0,-0.019283693779045055
1698638733618560365,0.5160478072961905,0.0,0.0,0.0,0.0,-0.019430000708286602
1698638733628319046,0.5153119841224265,0.0,0.0,0.0,0.0,-0.020583878761462816
1698638733638286547,0.5140535969153527,0.0,0.0,0.0,0.0,-0.020692579308515244
1698638733648246226,0.5132442745830168,0.0,0.0,0.0,0.0,-0.022055719782442026
1698638733658282973,0.5118365050841661,0.0,0.0,0.0,0.0,-0.02213112423957813
1698638733668328889,0.5112993100885422,0.0,0.0,0.0,0.0,-0.022270485994583252
1698638733678306770,0.5107368455741541,0.0,0.0,0.0,0.0,-0.023312497510310313
1698638733688328007,0.5089106445345353,0.0,0.0,0.0,0.0,-0.024528007629036865
1698638733698275378,0.5074329732664825,0.0,0.0,0.0,0.0,-0.02540982268187198
1698638733708301619,0.5065128919184869,0.0,0.0,0.0,0.0,-0.02633103196080466
1698638733718326828,0.5064650654442383,0.0,0.0,0.0,0.0,-0.028231339289001834
1698638733728342780,0.5061634726359615,0.0,0.0,0.0,0.0,-0.0289791047597553
1698638733738596047,0.5061408518958223,0.0,0.0,0.0,0.0,-0.029912662603780747
1698638733748217462,0.504290784357589,0.0,0.0,0.0,0.0,-0.03143358526809832
1698638733758252595,0.5040783284187793,0.0,0.0,0.0,0.0,-0.03168335350320958
1698638733768276143,0.502562633766535,0.0,0.0,0.0,0.0,-0.03298792804159861
1698638733778189929,0.5017808126610973,0.0,0.0,0.0,0.0,-0.03361295257729026
1698638733788297803,0.5012822977807583,0.0,0.0,0.0,0.0,-0.03546026825596285
1698638733798299736,0.4990030389162639,0.0,0.0,0.0,0.0,-0.03610337405980491
1698638733808182998,0.49816454822554795,0.0,0.0,0.0,0.0,-0.03778981044337324
1698638733818251202,0.496135147407067,0.0,0.0,0.0,0.0,-0.038589469332027435
1698638733828262492,0.49484570826992264,0.0,0.0,0.0,0.0,-0.03938938278327141
1698638733838282563,0.49333709059363345,0.0,0.0,0.0,0.0,-0.039556885797686236
1698638733848205776,0.4929020853481956,0.0,0.0,0.0,0.0,-0.04046733518864987
1698638733858282203,0.49168882185471474,0.0,0.0,0.0,0.0,-0.04102079672073465
1698638733868325848,0.49025997526739423,0.0,0.0,0.0,0.0,-0.04265676001015934
1698638733878234702,0.48867595276377707,0.0,0.0,0.0,0.0,-0.04420591172221815
1698638733888251587,0.48848338123217744,0.0,0.0,0.0,0.0,-0.04541552663657102
1698638733898207386,0.4871997492093339,0.0,0.0,0.0,0.0,-0.04659458102628125
1698638733908192544,0.48538038978047254,0.0,0.0,0.0,0.0,-0.04801169166176496
1698638733918296659,0.4844336855235001,0.0,0.0,0.0,0.0,-0.04887297229553371
1698638733928271185,0.48242071529636,0.0,0.0,0.0,0.0,-0.04895045728075185
1698638733938266728,0.48083761002772457,0.0,0.0,0.0,0.0,-0.04974547038061691
1698638733948245358,0.47940632956389734,0.0,0.0,0.0,0.0,-0.05068510102562237
1698638733958287648,0.47752028736926533,0.0,0.0,0.0,0.0,-0.05097873840778624
1698638733968287258,0.47717279669109297,0.0,0.0,0.0,0.0,-0.05204289717232291
1698638733978924701,0.4767714885084697,0.0,0.0,0.0,0.0,-0.05310856152175909
1698638733988227907,0.47524160331470466,0.0,0.0,0.0,0.0,-0.054161139207031
1698638733998222758,0.47414289374554947,0.0,0.0,0.0,0.0,-0.056356086282604675
1698638734008362060,0.4729338155327129,0.0,0.0,0.0,0.0,-0.057535600315763394
1698638734018228840,0.4711264354526946,0.0,0.0,0.0,0.0,-0.057992824950659105
1698638734028299715,0.4700462256261174,0.0,0.0,0.0,0.0,-0.059221626734332344
1698638734038221069,0.46829931000411307,0.0,0.0,0.0,0.0,-0.061178612961122786
1698638734048271515,0.4671888302756868,0.0,0.0,0.0,0.0,-0.06167941409483393
1698638734058234579,0.46638847455125043,0.0,0.0,0.0,0.0,-0.06339912658049435
1698638734068798328,0.46609449998283725,0.0,0.0,0.0,0.0,-0.06494536896246696
1698638734078321634,0.46518273343408323,0.0,0.0,0.0,0.0,-0.06522137670906275
1698638734088227341,0.46358056608214193,0.0,0.0,0.0,0.0,-0.06680913364132188
1698638734098275245,0.46271400858920625,0.0,0.0,0.0,0.0,-0.06886807222554882
1698638734108243744,0.4609196299396287,0.0,0.0,0.0,0.0,-0.06994639559214344
1698638734118192581,0.45940547766839707,0.0,0.0,0.0,0.0,-0.07083394837805115
1698638734128327981,0.45830806287154197,0.0,0.0,0.0,0.0,-0.0710408119425078
1698638734138304851,0.456210164145038,0.0,0.0,0.0,0.0,-0.07225931062507067
1698638734148215510,0.45426747117653005,0.0,0.0,0.0,0.0,-0.07310104326071447
1698638734158241034,0.4525884634450782,0.0,0.0,0.0,0.0,-0.075068805207395
1698638734168346869,0.4513722165050549,0.0,0.0,0.0,0.0,-0.07692517268777234
1698638734178333026,0.4508056775080693,0.0,0.0,0.0,0.0,-0.07731438672547054
1698638734188238666,0.44844363782445945,0.0,0.0,0.0,0.0,-0.07903290645063654
1698638734198211031,0.4482195564437467,0.0,0.0,0.0,0.0,-0.080725005793367
1698638734208275954,0.44664393061687224,0.0,0.0,0.0,0.0,-0.08172759378476144
1698638734218292068,0.44528927982313427,0.0,0.0,0.0,0.0,-0.0824054038123263
1698638734228441608,0.4433057620703136,0.0,0.0,0.0,0.0,-0.08341449769395673
1698638734238405044,0.44294696582976595,0.0,0.0,0.0,0.0,-0.08403456164698644
1698638734248307766,0.442040606290441,0.0,0.0,0.0,0.0,-0.0844935506578731
1698638734258326745,0.44186741662415885,0.0,0.0,0.0,0.0,-0.08528957052927442
1698638734269068207,0.440868158328484,0.0,0.0,0.0,0.0,-0.08600703852512953
1698638734278265696,0.43946081027998796,0.0,0.0,0.0,0.0,-0.08698444405547344
1698638734288223290,0.4380585600581865,0.0,0.0,0.0,0.0,-0.0874917566577556
1698638734298252613,0.43797652582976254,0.0,0.0,0.0,0.0,-0.08790743262978011
1698638734308286027,0.43774868082102436,0.0,0.0,0.0,0.0,-0.08826689866931763
1698638734318213248,0.4362565585349785,0.0,0.0,0.0,0.0,-0.08933255196730158
1698638734328251658,0.4351913591238025,0.0,0.0,0.0,0.0,-0.09048836625431715
1698638734338245755,0.4351492721334199,0.0,0.0,0.0,0.0,-0.09124042805660484
1698638734348264746,0.4338492629472522,0.0,0.0,0.0,0.0,-0.09182391585902881
1698638734358258992,0.4338122866701262,0.0,0.0,0.0,0.0,-0.09197465706636046
1698638734368292993,0.43358933249676385,0.0,0.0,0.0,0.0,-0.09211472113976418
1698638734378331264,0.4327677512155245,0.0,0.0,0.0,0.0,-0.09264637660068611
1698638734388330534,0.432650452677451,0.0,0.0,0.0,0.0,-0.09470391725706315
1698638734398252139,0.43136800448285595,0.0,0.0,0.0,0.0,-0.09622961590860402
1698638734408269875,0.4302380567113356,0.0,0.0,0.0,0.0,-0.09685075801406776
1698638734418245583,0.42922385582614647,0.0,0.0,0.0,0.0,-0.09838303813454825
1698638734428203489,0.4273939020027183,0.0,0.0,0.0,0.0,-0.10009347850361752
1698638734438271430,0.4266750483340376,0.0,0.0,0.0,0.0,-0.10186726520167322
1698638734448263398,0.42627572767154864,0.0,0.0,0.0,0.0,-0.10294304303440716
1698638734458252059,0.42468473955476554,0.0,0.0,0.0,0.0,-0.10515508371988148
1698638734468376858,0.4243529594329555,0.0,0.0,0.0,0.0,-0.10649544376580843
1698638734478310479,0.4224077876007143,0.0,0.0,0.0,0.0,-0.1070446405879574
1698638734488350748,0.4208099592279069,0.0,0.0,0.0,0.0,-0.10780379523312955
1698638734498290731,0.4203120198599118,0.0,0.0,0.0,0.0,-0.10890625399127246
1698638734508396241,0.4201471867556246,0.0,0.0,0.0,0.0,-0.1091519107342924
1698638734518238657,0.41960333651110415,0.0,0.0,0.0,0.0,-0.10924981696013022
1698638734528287869,0.4188420220086896,0.0,0.0,0.0,0.0,-0.10961227089457082
1698638734538304419,0.41717896207638205,0.0,0.0,0.0,0.0,-0.11110291135801563
1698638734548284790,0.41627732692091945,0.0,0.0,0.0,0.0,-0.11209431727416816
1698638734558253686,0.41536125991664385,0.0,0.0,0.0,0.0,-0.11359338460021741
1698638734568294224,0.41474250535305063,0.0,0.0,0.0,0.0,-0.11370137766891132
1698638734578295379,0.41369843164943476,0.0,0.0,0.0,0.0,-0.11417856749677287
1698638734588313911,0.4120946273479754,0.0,0.0,0.0,0.0,-0.11543791432618536
1698638734599410739,0.4111936923637757,0.0,0.0,0.0,0.0,-0.11600063636162941
1698638734608208469,0.4091644170277269,0.0,0.0,0.0,0.0,-0.11728190204018657
1698638734618267072,0.4089964097459483,0.0,0.0,0.0,0.0,-0.11935397310223117
1698638734628250087,0.40782484861216367,0.0,0.0,0.0,0.0,-0.12055511142523789
1698638734638281507,0.4061796213980051,0.0,0.0,0.0,0.0,-0.122053035833493
1698638734648210319,0.4046523474498171,0.0,0.0,0.0,0.0,-0.12350651372924869
1698638734658290013,0.40290420743827304,0.0,0.0,0.0,0.0,-0.12448631921963774
1698638734668268402,0.4028667524888306,0.0,0.0,0.0,0.0,-0.12533432272033715
1698638734678329679,0.4015691179023464,0.0,0.0,0.0,0.0,-0.12665352809651992
1698638734688699943,0.4008746098041627,0.0,0.0,0.0,0.0,-0.12667959404580967
1698638734698204466,0.39939893334296156,0.0,0.0,0.0,0.0,-0.12712655110940166
1698638734708203875,0.3980176638695236,0.0,0.0,0.0,0.0,-0.12890566689273117
1698638734718272672,0.3979564884441626,0.0,0.0,0.0,0.0,-0.1297018347350557
1698638734728241547,0.3976971485886028,0.0,0.0,0.0,0.0,-0.12997885665374243
1698638734738247262,0.39596322296574077,0.0,0.0,0.0,0.0,-0.131690349465789
1698638734748295011,0.3956980916240771,0.0,0.0,0.0,0.0,-0.1320743269521243
1698638734758224880,0.39461348208524377,0.0,0.0,0.0,0.0,-0.13371855215274836
1698638734768317504,0.3938027206497436,0.0,0.0,0.0,0.0,-0.1337887850551505
1698638734779107991,0.39270397163542425,0.0,0.0,0.0,0.0,-0.13563289744900256
1698638734788365198,0.39239498947119555,0.0,0.0,0.0,0.0,-0.13721688878787122
1698638734798264372,0.3915863698149904,0.0,0.0,0.0,0.0,-0.1373634101435409
1698638734808206963,0.390675726047257,0.0,0.0,0.0,0.0,-0.13818066010050653
1698638734818210343,0.39013879646456073,0.0,0.0,0.0,0.0,-0.13877325928335235
1698638734828274213,0.3892801425117971,0.0,0.0,0.0,0.0,-0.13880979592869172
1698638734838295517,0.3874930507178285,0.0,0.0,0.0,0.0,-0.1395925687914822
1698638734848237618,0.3873688932324673,0.0,0.0,0.0,0.0,-0.14001190508382563
1698638734858220069,0.38593627261303043,0.0,0.0,0.0,0.0,-0.1400143270672982
1698638734868248166,0.3837966416207605,0.0,0.0,0.0,0.0,-0.140252330501869
1698638734881358465,0.38297617763567604,0.0,0.0,0.0,0.0,-0.14181460104686777
1698638734888427014,0.38195446067774425,0.0,0.0,0.0,0.0,-0.14260929641351458
1698638734898255103,0.3815498806479318,0.0,0.0,0.0,0.0,-0.14266131810305346
1698638734908214583,0.3803466450108424,0.0,0.0,0.0,0.0,-0.1444209298940355
1698638734918200577,0.3799546644207614,0.0,0.0,0.0,0.0,-0.14603654650926612
1698638734928443810,0.37976507328517295,0.0,0.0,0.0,0.0,-0.14617549996066853
1698638734938323648,0.37858845854078704,0.0,0.0,0.0,0.0,-0.14694208056841027
1698638734948210424,0.378565388482525,0.0,0.0,0.0,0.0,-0.1483288871332015
1698638734958245426,0.37753462697518286,0.0,0.0,0.0,0.0,-0.14931149046605394
1698638734968297382,0.3755847687190809,0.0,0.0,0.0,0.0,-0.15046082147792525
1698638734978297150,0.3750520401793859,0.0,0.0,0.0,0.0,-0.15099789471050676
1698638734988256563,0.37393631148010276,0.0,0.0,0.0,0.0,-0.15128217615062267
1698638734998199384,0.3728860604857293,0.0,0.0,0.0,0.0,-0.1526934587552178
1698638735008243044,0.3714628742434966,0.0,0.0,0.0,0.0,-0.15334953609824967
1698638735018210367,0.3699208616540138,0.0,0.0,0.0,0.0,-0.1555820214745387
1698638735028200835,0.3693778314686079,0.0,0.0,0.0,0.0,-0.15733272767338646
1698638735038271398,0.36827570517715724,0.0,0.0,0.0,0.0,-0.1575232295130682
1698638735048254093,0.36620777957298967,0.0,0.0,0.0,0.0,-0.15917616368590715
1698638735058197682,0.364667469096823,0.0,0.0,0.0,0.0,-0.1598392046839679
1698638735068231329,0.3640048489904059,0.0,0.0,0.0,0.0,-0.16150501184130853
1698638735078284526,0.3638048063792402,0.0,0.0,0.0,0.0,-0.1626311532668913
1698638735088318154,0.36224127134605605,0.0,0.0,0.0,0.0,-0.16295565009765098
1698638735098571044,0.3621300961488475,0.0,0.0,0.0,0.0,-0.16299018834565016
1698638735108216425,0.3608487624142994,0.0,0.0,0.0,0.0,-0.16440663302886752
1698638735118229761,0.3591827879874527,0.0,0.0,0.0,0.0,-0.1650232126573637
1698638735128356771,0.35865989381683777,0.0,0.0,0.0,0.0,-0.1669206144460389
1698638735138263194,0.3582528504009997,0.0,0.0,0.0,0.0,-0.1669734091834413
1698638735148237573,0.35643346190816655,0.0,0.0,0.0,0.0,-0.16698751770965772
1698638735158421992,0.35536416323107356,0.0,0.0,0.0,0.0,-0.16830173188294073
1698638735168308779,0.35347349347688406,0.0,0.0,0.0,0.0,-0.16989926222707485
1698638735178252234,0.35294269203485346,0.0,0.0,0.0,0.0,-0.17013671294121122
1698638735188397143,0.3509267043878666,0.0,0.0,0.0,0.0,-0.17164663473202196
1698638735198271930,0.34882190291639964,0.0,0.0,0.0,0.0,-0.17218588006055446
1698638735208201542,0.3476908213281338,0.0,0.0,0.0,0.0,-0.17228693045638754
1698638735218362790,0.34696247335085795,0.0,0.0,0.0,0.0,-0.1743233916402195
1698638735228262080,0.34639646639910837,0.0,0.0,0.0,0.0,-0.17613658488509376
1698638735238298504,0.3453161656620612,0.0,0.0,0.0,0.0,-0.17626897682280795
1698638735248263300,0.34496808869546464,0.0,0.0,0.0,0.0,-0.17810466399110883
1698638735258750363,0.3438310271211508,0.0,0.0,0.0,0.0,-0.17940786139215495
1698638735268266696,0.34312803651271345,0.0,0.0,0.0,0.0,-0.18019545675667656
1698638735278235206,0.34147605793946045,0.0,0.0,0.0,0.0,-0.18127883532072378
1698638735288358659,0.33954920313419307,0.0,0.0,0.0,0.0,-0.18240229866580213
1698638735298491284,0.3384823824140718,0.0,0.0,0.0,0.0,-0.1826048089160646
1698638735308244540,0.33795459384444726,0.0,0.0,0.0,0.0,-0.18392557000830564
1698638735318210182,0.33684916417008026,0.0,0.0,0.0,0.0,-0.18573164365103864
1698638735328252288,0.3349285765501184,0.0,0.0,0.0,0.0,-0.18716628608265337
1698638735338354290,0.3347744901513097,0.0,0.0,0.0,0.0,-0.18899973117025212
1698638735348228494,0.3344671064010939,0.0,0.0,0.0,0.0,-0.19111235783175087
1698638735358307744,0.33392135064461953,0.0,0.0,0.0,0.0,-0.19120967406041883
1698638735368225172,0.3327694204921013,0.0,0.0,0.0,0.0,-0.1914696894592782
1698638735378243193,0.33168745636112024,0.0,0.0,0.0,0.0,-0.1920784474443488
1698638735388263323,0.3296111292637003,0.0,0.0,0.0,0.0,-0.19230192455900377
1698638735398250365,0.32809772721631164,0.0,0.0,0.0,0.0,-0.19286273945234336
1698638735408215297,0.32761048706167223,0.0,0.0,0.0,0.0,-0.1938115048650567
1698638735418322623,0.3276032406884178,0.0,0.0,0.0,0.0,-0.1946133671970329
1698638735428253278,0.32744231577943944,0.0,0.0,0.0,0.0,-0.19599183246307886
1698638735438261699,0.3273104240281163,0.0,0.0,0.0,0.0,-0.19751455621798283
1698638735448215717,0.3250805084307297,0.0,0.0,0.0,0.0,-0.19824463607182372
1698638735458363289,0.3238800655687833,0.0,0.0,0.0,0.0,-0.19888331691215333
1698638735468249088,0.3228801786109077,0.0,0.0,0.0,0.0,-0.19984967048085864
1698638735478201914,0.3225491665520014,0.0,0.0,0.0,0.0,-0.2009719810236663
1698638735488315291,0.32172921184425485,0.0,0.0,0.0,0.0,-0.20201625729589556
1698638735498278684,0.3216771242078563,0.0,0.0,0.0,0.0,-0.20283311244355592
1698638735508260294,0.3213457111118745,0.0,0.0,0.0,0.0,-0.2042595094013037
1698638735518298673,0.3203726120192966,0.0,0.0,0.0,0.0,-0.2052065475222172
1698638735528232944,0.31958960103304246,0.0,0.0,0.0,0.0,-0.20581872513730884
1698638735538226657,0.31889998115065277,0.0,0.0,0.0,0.0,-0.20652484355187598
1698638735548267377,0.31801378059293106,0.0,0.0,0.0,0.0,-0.2086548476984882
1698638735558197798,0.3174166452012597,0.0,0.0,0.0,0.0,-0.2099207557253298
1698638735568278993,0.3169914134162505,0.0,0.0,0.0,0.0,-0.2119143704399733
1698638735578253922,0.3162853885578637,0.0,0.0,0.0,0.0,-0.21232304649944453
1698638735588216971,0.3143824518794172,0.0,0.0,0.0,0.0,-0.21319339208198904
1698638735598311763,0.3141210094220357,0.0,0.0,0.0,0.0,-0.21451238844205922
1698638735608205628,0.31246484002057734,0.0,0.0,0.0,0.0,-0.21687224560089477
1698638735618205272,0.3112357406026354,0.0,0.0,0.0,0.0,-0.217334484712265
1698638735628286800,0.3105219264656365,0.0,0.0,0.0,0.0,-0.2181271791049832
1698638735638213689,0.30871379848587777,0.0,0.0,0.0,0.0,-0.21941906993101631
1698638735648254872,0.3070308899690288,0.0,0.0,0.0,0.0,-0.2212254210828581
1698638735658302814,0.3060818629739769,0.0,0.0,0.0,0.0,-0.2234105828272652
1698638735668223898,0.3060509692266255,0.0,0.0,0.0,0.0,-0.22352124482196511
1698638735678773113,0.30563887574713877,0.0,0.0,0.0,0.0,-0.22518734235774968
1698638735688335561,0.30490054617715107,0.0,0.0,0.0,0.0,-0.2257960701639194
1698638735698399871,0.3046167610288277,0.0,0.0,0.0,0.0,-0.22674313407451888
1698638735708240586,0.30404053965506045,0.0,0.0,0.0,0.0,-0.2274434840702084
1698638735718265581,0.3027832712781281,0.0,0.0,0.0,0.0,-0.22749713930983603
1698638735728221797,0.30160850982029175,0.0,0.0,0.0,0.0,-0.22787954371218824
1698638735738333561,0.301299102383034,0.0,0.0,0.0,0.0,-0.22924076387519737
