"%time","field.linear.x","field.linear.y","field.linear.z","field.angular.x","field.angular.y","field.angular.z","field.header.seq","field.header.stamp","field.header.frame_id","field.child_frame_id","field.pose.pose.position.x","field.pose.pose.position.y","field.pose.pose.position.z","field.pose.pose.orientation.x","field.pose.pose.orientation.y","field.pose.pose.orientation.z","field.pose.pose.orientation.w","field.pose.covariance0","field.pose.covariance1","field.pose.covariance2","field.pose.covariance3","field.pose.covariance4","field.pose.covariance5","field.pose.covariance6","field.pose.covariance7","field.pose.covariance8","field.pose.covariance9","field.pose.covariance10","field.pose.covariance11","field.pose.covariance12","field.pose.covariance13","field.pose.covariance14","field.pose.covariance15","field.pose.covariance16","field.pose.covariance17","field.pose.covariance18","field.pose.covariance19","field.pose.covariance20","field.pose.covariance21","field.pose.covariance22","field.pose.covariance23","field.pose.covariance24","field.pose.covariance25","field.pose.covariance26","field.pose.covariance27","field.pose.covariance28","field.pose.covariance29","field.pose.covariance30","field.pose.covariance31","field.pose.covariance32","field.pose.covariance33","field.pose.covariance34","field.pose.covariance35","field.twist.twist.linear.x","field.twist.twist.linear.y","field.twist.twist.linear.z","field.twist.twist.angular.x","field.twist.twist.angular.y","field.twist.twist.angular.z","field.twist.covariance0","field.twist.covariance1","field.twist.covariance2","field.twist.covariance3","field.twist.covariance4","field.twist.covariance5","field.twist.covariance6","field.twist.covariance7","field.twist.covariance8","field.twist.covariance9","field.twist.covariance10","field.twist.covariance11","field.twist.covariance12","field.twist.covariance13","field.twist.covariance14","field.twist.covariance15","field.twist.covariance16","field.twist.covariance17","field.twist.covariance18","field.twist.covariance19","field.twist.covariance20","field.twist.covariance21","field.twist.covariance22","field.twist.covariance23","field.twist.covariance24","field.twist.covariance25","field.twist.covariance26","field.twist.covariance27","field.twist.covariance28","field.twist.covariance29","field.twist.covariance30","field.twist.covariance31","field.twist.covariance32","field.twist.covariance33","field.twist.covariance34","field.twist.covariance35"
1.69863980980031E+018,-0.181034430999372,0,0,0,0,-0.696669215093175,1847,1.69863980979455E+018,"odom","odom_imu",2.1949896812439,1.60850787162781,0.109177052974701,0.022092131167644,-0.028513576132082,0.395355818551929,0.917819530438182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.082219389084082,0.110029838412412,-0.030379690821131,0.000629561987279,0.13456782530651,-0.388708043688602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863980981019E+018,-0.189492966984843,0,0,0,0,-0.708457090884745,1848,1.69863980980463E+018,"odom","odom_imu",2.2021644115448,1.61357665061951,0.125903829932213,0.021129303486254,-0.028698122296226,0.393879479926286,0.918470971562986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107296739745848,0.124047244040106,-0.013888464912716,-0.021896320647895,0.129528390300042,-0.383312072464133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863980982028E+018,-0.190230692740823,0,0,0,0,-0.71068958007713,1849,1.6986398098146E+018,"odom","odom_imu",2.20106053352356,1.61491310596466,0.125801160931587,0.020739031347695,-0.028063144887993,0.392176279133428,0.919228001402707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113073907373246,0.144564132984502,-0.007356569979316,-0.03536380759567,0.143414603602654,-0.372269626566077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863980983013E+018,-0.1968237152809,0,0,0,0,-0.716595843979075,1850,1.69863980982457E+018,"odom","odom_imu",2.19988536834717,1.61643540859222,0.125738188624382,0.020260016358944,-0.027352109478792,0.390603765204713,0.919929395362544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121671864556228,0.16183761959392,-0.00606447931226,-0.044833707875907,0.164871649873025,-0.344138081976081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863980984016E+018,-0.198735544571708,0,0,0,0,-0.722846669825468,1851,1.69863980983457E+018,"odom","odom_imu",2.19855260848999,1.61805653572083,0.125726640224457,0.019711846225285,-0.026650695033673,0.389008139463681,0.920637741461655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143545590068964,0.163152388854772,0.002946821529983,-0.058269570834338,0.167747141849763,-0.347060229488517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863980985027E+018,-0.206599312021512,0,0,0,0,-0.725983502502454,1852,1.69863980984462E+018,"odom","odom_imu",2.19703578948975,1.61967849731445,0.125763699412346,0.019120959660511,-0.026040382254778,0.387454124794308,0.921322738552329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157324165189589,0.160918621449058,0.0036885872957,-0.072626143015325,0.153751971256501,-0.33571409792533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863980986028E+018,-0.209115799709584,0,0,0,0,-0.734412462195546,1853,1.69863980985459E+018,"odom","odom_imu",2.16682720184326,1.63569927215576,0.109226331114769,0.018589641328125,-0.027239677930268,0.386991979803592,0.921493153935092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161022729962437,0.158942974064969,-0.001728800506671,-0.070263310848049,0.147027605628002,-0.342268121593841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863980987026E+018,-0.210269676325512,0,0,0,0,-0.739102491184837,1854,1.69863980986462E+018,"odom","odom_imu",2.16519641876221,1.63723731040955,0.109171703457832,0.018086324713983,-0.026629991322768,0.385430901524603,0.922175009729944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162260266610922,0.149605029493164,-0.009324345631339,-0.057041894225649,0.147335478519428,-0.337433022611984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6986398098802E+018,-0.210271244772344,0,0,0,0,-0.744950149225894,1855,1.6986398098747E+018,"odom","odom_imu",2.16355967521667,1.63864767551422,0.109062358736992,0.017706267929224,-0.026018674982266,0.38388198293652,0.92284567496679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160963879952206,0.132063574839667,-0.012394823658769,-0.033995098946861,0.137498625968922,-0.333442670458206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6986398098903E+018,-0.212915802924898,0,0,0,0,-0.75194071746156,1856,1.69863980988465E+018,"odom","odom_imu",2.1620602607727,1.63987743854523,0.108916580677032,0.017380952902488,-0.025404091492309,0.382247439754371,0.923547199342232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139065131289807,0.116785897957136,-0.016865547676237,-0.024581048218779,0.135552921747196,-0.356381547802337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863980990024E+018,-0.215537906387942,0,0,0,0,-0.753043921310203,1857,1.6986398098946E+018,"odom","odom_imu",2.16072368621826,1.64102029800415,0.108708694577217,0.017174506462595,-0.024724543794709,0.380559417522272,0.924266337695482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128341122298682,0.114341611333034,-0.024917170114495,0.002145912451425,0.138339140867222,-0.368379813784011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6986398099103E+018,-0.224660032265414,0,0,0,0,-0.76102175416893,1858,1.69863980990464E+018,"odom","odom_imu",2.15941476821899,1.64218258857727,0.108517527580261,0.016961503997597,-0.024026521163198,0.37887345093371,0.924981049449401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131055053141477,0.118445102733624,-0.013205573076291,0.002338112285116,0.140940749501217,-0.36431015765036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863980992017E+018,-0.229735914165732,0,0,0,0,-0.763188579738769,1859,1.69863980991463E+018,"odom","odom_imu",2.15807962417603,1.64341127872467,0.108405128121376,0.016745261968441,-0.023233452272293,0.37727925667762,0.925656613101155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134812531906257,0.128938426197901,-0.009392391902582,0.009536740788945,0.159651899193752,-0.346564841621765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6986398099302E+018,-0.235175453841433,0,0,0,0,-0.76461844825254,1860,1.69863980992461E+018,"odom","odom_imu",2.156742811203,1.64471054077148,0.108291998505592,0.016484108637455,-0.022430037736898,0.375754752546166,0.926300995092049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131762399403051,0.133110159302587,-0.013466237610331,0.002430918346845,0.165346973990429,-0.331724328153976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863980994029E+018,-0.238728528103023,0,0,0,0,-0.774321955993392,1861,1.69863980993458E+018,"odom","odom_imu",2.15543484687805,1.64601361751556,0.108187794685364,0.016211729877539,-0.021669992391589,0.374108486679829,0.926989984540423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128956043678835,0.129580152749637,-0.007623212415918,-0.003617679281405,0.157886513923634,-0.357395810240158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863980995033E+018,-0.245855374836423,0,0,0,0,-0.777908736263488,1862,1.69863980994455E+018,"odom","odom_imu",2.15409541130066,1.64734542369843,0.108172908425331,0.015862065339932,-0.02098751592815,0.372432314714136,0.927686417931721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138190736358384,0.139271937988104,0.004427865723661,-0.023973725317291,0.149357700203884,-0.363291991108306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863980996028E+018,-0.251809507654015,0,0,0,0,-0.780835460899257,1863,1.69863980995462E+018,"odom","odom_imu",2.15271782875061,1.64885568618774,0.108267515897751,0.015411439977435,-0.020324799842546,0.370851675213266,0.928341760894498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133528702424251,0.162434594675701,0.014007779465438,-0.043270699261002,0.15176946804427,-0.338434023016342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863980997024E+018,-0.257273301371413,0,0,0,0,-0.788375574081196,1864,1.69863980996459E+018,"odom","odom_imu",2.15138030052185,1.65062236785889,0.108409255743027,0.014869407449797,-0.019583944448981,0.369471093791456,0.928916831957768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132601305208388,0.193897977906012,0.013766562302944,-0.053872663108877,0.175040477370251,-0.298638266676315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863980998019E+018,-0.264086047676351,0,0,0,0,-0.794363999613442,1865,1.69863980997459E+018,"odom","odom_imu",2.19767498970032,1.59615230560303,0.105167351663113,0.01524701571802,-0.020785736178779,0.370059216000349,0.92865045002757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135434374630165,0.208832039301807,0.018838971107403,-0.060343421901836,0.187989349731253,-0.222654805243619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863980999026E+018,-0.264345770600532,0,0,0,0,-0.802793324538059,1866,1.69863980998464E+018,"odom","odom_imu",2.19627213478088,1.5982118844986,0.105358295142651,0.014678304999497,-0.020026956891444,0.369130949750436,0.929045644893915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139663729201089,0.203977252150396,0.01780892601268,-0.054889939631595,0.179540436037825,-0.199159473837026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863981000026E+018,-0.274720783135762,0,0,0,0,-0.810931215476597,1867,1.69863980999463E+018,"odom","odom_imu",2.19485783576965,1.60012078285217,0.105518773198128,0.014219442151417,-0.019432802876327,0.368329699935547,0.929383347054735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139640161033975,0.181178339365612,0.013230929203183,-0.046274881716146,0.142040412195967,-0.172459275186666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863981001022E+018,-0.285349493249229,0,0,0,0,-0.819711454498722,1868,1.69863981000464E+018,"odom","odom_imu",2.19346928596497,1.60176599025726,0.105593755841255,0.013965440994566,-0.01902526958677,0.367512434489016,0.929719106005107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134503082561907,0.150121104301512,0.001060332505809,-0.021916367019786,0.091904866763399,-0.17511767214597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863981002019E+018,-0.287606412250535,0,0,0,0,-0.831430872243844,1869,1.69863981001462E+018,"odom","odom_imu",2.19210052490234,1.60311770439148,0.105561837553978,0.01391127074616,-0.01882287065758,0.366759463660998,0.93002132873474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137288615615682,0.123247078285228,-0.007677167317007,0.000476008491331,0.039332486012028,-0.1614321923858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863981003018E+018,-0.292068833133868,0,0,0,0,-0.841685523225875,1870,1.69863981002462E+018,"odom","odom_imu",2.19071078300476,1.60423862934113,0.105470396578312,0.014012233200375,-0.018831148733295,0.366021450906228,0.930310347483367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138894548891518,0.103562221157483,-0.010423707010845,0.013979551476167,-0.011326603337183,-0.15750084883035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863981004032E+018,-0.292087099980781,0,0,0,0,-0.846801085953138,1871,1.69863981003463E+018,"odom","odom_imu",2.18927526473999,1.60533225536346,0.1053876131773,0.014096495579433,-0.01893017112911,0.36534574539954,0.930572632174327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145919851091812,0.117455277276413,-0.005793301471526,0.004521278758274,-0.026876344091251,-0.143330857813962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
