"%time","field.linear.x","field.linear.y","field.linear.z","field.angular.x","field.angular.y","field.angular.z","field.header.seq","field.header.stamp","field.header.frame_id","field.child_frame_id","field.pose.pose.position.x","field.pose.pose.position.y","field.pose.pose.position.z","field.pose.pose.orientation.x","field.pose.pose.orientation.y","field.pose.pose.orientation.z","field.pose.pose.orientation.w","field.pose.covariance0","field.pose.covariance1","field.pose.covariance2","field.pose.covariance3","field.pose.covariance4","field.pose.covariance5","field.pose.covariance6","field.pose.covariance7","field.pose.covariance8","field.pose.covariance9","field.pose.covariance10","field.pose.covariance11","field.pose.covariance12","field.pose.covariance13","field.pose.covariance14","field.pose.covariance15","field.pose.covariance16","field.pose.covariance17","field.pose.covariance18","field.pose.covariance19","field.pose.covariance20","field.pose.covariance21","field.pose.covariance22","field.pose.covariance23","field.pose.covariance24","field.pose.covariance25","field.pose.covariance26","field.pose.covariance27","field.pose.covariance28","field.pose.covariance29","field.pose.covariance30","field.pose.covariance31","field.pose.covariance32","field.pose.covariance33","field.pose.covariance34","field.pose.covariance35","field.twist.twist.linear.x","field.twist.twist.linear.y","field.twist.twist.linear.z","field.twist.twist.angular.x","field.twist.twist.angular.y","field.twist.twist.angular.z","field.twist.covariance0","field.twist.covariance1","field.twist.covariance2","field.twist.covariance3","field.twist.covariance4","field.twist.covariance5","field.twist.covariance6","field.twist.covariance7","field.twist.covariance8","field.twist.covariance9","field.twist.covariance10","field.twist.covariance11","field.twist.covariance12","field.twist.covariance13","field.twist.covariance14","field.twist.covariance15","field.twist.covariance16","field.twist.covariance17","field.twist.covariance18","field.twist.covariance19","field.twist.covariance20","field.twist.covariance21","field.twist.covariance22","field.twist.covariance23","field.twist.covariance24","field.twist.covariance25","field.twist.covariance26","field.twist.covariance27","field.twist.covariance28","field.twist.covariance29","field.twist.covariance30","field.twist.covariance31","field.twist.covariance32","field.twist.covariance33","field.twist.covariance34","field.twist.covariance35"
1.69863872586823E+018,0.726194465903253,0,0,0,0,0.5,5111,1.6986387258674E+018,"odom","odom_imu",1.72105550765991,1.31091523170471,0.087045945227146,-0.02363990525049,-0.022233438155325,0.774820312620353,0.631348012001654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094140367017533,0.642336310714998,-0.074736153822783,0.044864715895314,-0.255142431284846,0.231348269874916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872587823E+018,0.726916461931958,0,0,0,0,0.5,5112,1.69863872587742E+018,"odom","odom_imu",1.72160470485687,1.31761968135834,0.085984200239182,-0.023275653981166,-0.022470642333938,0.775274090533744,0.630795845509406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017815189076748,0.706820933835399,-0.073906944690737,0.007403810395558,-0.092867243613662,0.142401331360207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872588861E+018,0.728833512593222,0,0,0,0,0.5,5113,1.69863872588749E+018,"odom","odom_imu",1.72099375724792,1.32531607151032,0.085049614310265,-0.023385979378666,-0.02191563553242,0.777000937865655,0.628683023027983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136339734106178,0.826383202146666,-0.020696025092424,0.068322116396089,0.067037817512094,0.547012859279976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872589829E+018,0.729761766845309,0,0,0,0,0.5,5114,1.69863872589749E+018,"odom","odom_imu",1.71976292133331,1.33377540111542,0.084535293281078,-0.024040779206301,-0.020615120301246,0.778807583243749,0.62646293268808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138047196367239,0.864763232580062,0.026662522555556,0.11611640628304,0.245141584847509,0.583810501987801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872590821E+018,0.730506896356618,0,0,0,0,0.5,5115,1.69863872590743E+018,"odom","odom_imu",1.71868395805359,1.34228026866913,0.084450177848339,-0.024557505390092,-0.019655535848674,0.780563126595579,0.624285026441329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100775354162468,0.840735550984396,0.063432759035272,0.080738806984086,0.182314817283689,0.571724110538826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872591827E+018,0.730812329968414,0,0,0,0,0.5,5116,1.69863872591748E+018,"odom","odom_imu",1.71811866760254,1.35058450698853,0.084632761776447,-0.024712236209406,-0.018933147770251,0.781946479361175,0.622567702914071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028996050329765,0.806182502581223,0.068827401073397,0.088815921804566,0.09829800245577,0.445424520666466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872592823E+018,0.732125482005301,0,0,0,0,0.5,5117,1.69863872592743E+018,"odom","odom_imu",1.71793055534363,1.35829710960388,0.084856018424034,-0.024643294225303,-0.018762856441977,0.782797639058857,0.621505043866695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024407306785836,0.739294948657921,0.060792723134809,0.032139038554092,0.000161645424007,0.276749157602653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6986387259383E+018,0.732360844113764,0,0,0,0,0.5,5118,1.6986387259375E+018,"odom","odom_imu",1.71748602390289,1.36558032035828,0.084993556141853,-0.024428376939435,-0.019178473331321,0.783663387546522,0.620408845504232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.079324102116375,0.701534487933594,0.049638704894474,-0.041430777051787,-0.095037538136901,0.276867592031822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872594828E+018,0.733766174861713,0,0,0,0,0.5,5119,1.69863872594748E+018,"odom","odom_imu",1.71626043319702,1.37254059314728,0.084863819181919,-0.024522897913543,-0.019787669939007,0.784652428196731,0.619134591604508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184665789807058,0.6880178946537,0.01707522334976,-0.111045172551017,-0.072652507152022,0.322862559254036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872595826E+018,0.735171672381851,0,0,0,0,0.5,5120,1.69863872595794E+018,"odom","odom_imu",1.71413958072662,1.37992596626282,0.084189407527447,-0.024982198957298,-0.019967357231728,0.786421628059696,0.616861586825096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.247212603021436,0.722570525263526,-0.039662975186202,-0.086559077837806,0.02871343908125,0.554107302124367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872596824E+018,0.735856525993641,0,0,0,0,0.5,5121,1.69863872596744E+018,"odom","odom_imu",1.71221363544464,1.38690984249115,0.083085440099239,-0.025446273817788,-0.019814235564174,0.788078591582524,0.614729222265465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193231872923748,0.751134510506188,-0.082871330256127,-0.040396483728032,0.077013139102994,0.573593491012916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872597866E+018,0.736617867453801,0,0,0,0,0.5,5122,1.69863872597748E+018,"odom","odom_imu",1.71126544475555,1.39443910121918,0.08175141364336,-0.025198684120057,-0.019469807694541,0.789776318648924,0.612567808008475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034200265025763,0.757008407976846,-0.087868351667382,0.078905859849115,-0.015870743009807,0.550459021026955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6986387259883E+018,0.737395028469299,0,0,0,0,0.5,5123,1.69863872598742E+018,"odom","odom_imu",1.66814315319061,1.43507027626038,0.085448801517487,-0.024530248270069,-0.019958732754079,0.790026329791749,0.612256738748083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087099219679844,0.754039914022054,-0.083764844155862,0.118427490793891,-0.120650506217607,0.224635592711876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872599827E+018,0.738554662205097,0,0,0,0,0.5,5124,1.6986387259975E+018,"odom","odom_imu",1.66923081874847,1.44275736808777,0.084599681198597,-0.02344849872368,-0.019606806622965,0.790663855800219,0.611487046610789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094188014833976,0.7823388946919,-0.021725120185087,0.184274112784095,-0.135106621880659,0.19819518090577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6986387260082E+018,0.739978089098897,0,0,0,0,0.5,5125,1.69863872600743E+018,"odom","odom_imu",1.66964185237885,1.45064401626587,0.084238171577454,-0.023075711606665,-0.019126297251584,0.791147962888873,0.610890004095726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039013537594799,0.808061445545654,0.025116892405994,0.120244732104964,-0.006876422197201,0.157951853288124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872601824E+018,0.740194667012933,0,0,0,0,0.5,5126,1.69863872601749E+018,"odom","odom_imu",1.66841804981232,1.45902180671692,0.084245465695858,-0.023551048595748,-0.018444848388141,0.792438982273621,0.609217198584484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22629758418453,0.851834671384868,0.0815002104008,0.045508487128444,0.143297017912737,0.427667728675316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872602832E+018,0.742326562087129,0,0,0,0,0.5,5127,1.69863872602749E+018,"odom","odom_imu",1.66579401493073,1.4675886631012,0.084527418017387,-0.024661409005955,-0.017786864248293,0.79406354046247,0.607073748464106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31531194050749,0.845524509832086,0.103826518814249,-0.036295155084901,0.238343478541247,0.546900472653817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872603826E+018,0.744590531413339,0,0,0,0,0.5,5128,1.69863872603748E+018,"odom","odom_imu",1.66261029243469,1.47593688964844,0.084833800792694,-0.025917071755632,-0.017617291370623,0.795737641273467,0.604830176741303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.338627166690776,0.810535938585154,0.093288580928383,-0.1321061048873,0.202110902767054,0.568477771295021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872604867E+018,0.744859379568587,0,0,0,0,0.5,5129,1.69863872604785E+018,"odom","odom_imu",1.65965509414673,1.4842734336853,0.08459535241127,-0.026858670640877,-0.017254413167199,0.797606509069816,0.602332759965055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.254916860804976,0.786922083455011,-0.011732188762909,-0.061486350394063,0.166938037972323,0.60870965482087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872605837E+018,0.74487819906784,0,0,0,0,0.5,5130,1.6986387260575E+018,"odom","odom_imu",1.65808165073395,1.49154686927795,0.083800978958607,-0.027113973663312,-0.017309899604825,0.798702050024903,0.600866237272385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10338627615011,0.720186597606963,-0.048845542241732,-0.046479979551606,0.021871510322563,0.382151237739037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872606818E+018,0.745558655031061,0,0,0,0,0.5,5131,1.69863872606741E+018,"odom","odom_imu",1.6714836359024,1.45955312252045,0.082510367035866,-0.029051931450581,-0.0183729504521,0.800863037950315,0.597860196380113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022789785471266,0.692371477938033,-0.080252327524342,-0.046188471484608,-0.191951664895447,0.237976342797815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872607827E+018,0.746772487141499,0,0,0,0,0.5,5132,1.69863872607743E+018,"odom","odom_imu",1.671431183815,1.46648073196411,0.081407189369202,-0.028135528689788,-0.018935907686034,0.801509577800808,0.597019447019126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017335522502244,0.70069369192199,-0.063607109780245,0.015676176529699,-0.222693311781319,0.207594141722261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872608832E+018,0.746939013028366,0,0,0,0,0.5,5133,1.69863872608759E+018,"odom","odom_imu",1.67088580131531,1.47389197349548,0.080283083021641,-0.027812985530841,-0.018887460531433,0.802195817399984,0.596113724230961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120024397413604,0.766134165575517,-0.069199909299269,0.041887143981033,-0.05442177391115,0.22512382304722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872609822E+018,0.747900511386117,0,0,0,0,0.5,5134,1.69863872609752E+018,"odom","odom_imu",1.66952157020569,1.48195803165436,0.079321600496769,-0.027933300647032,-0.017935379136619,0.803775250908086,0.594006228012663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183340417562556,0.863116327504175,-0.013544878706487,0.132420646380954,0.114855644493667,0.538580894828378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872610823E+018,0.748098984136531,0,0,0,0,0.5,5135,1.69863872610749E+018,"odom","odom_imu",1.66786003112793,1.49071526527405,0.07873596996069,-0.028359762203566,-0.016487941856659,0.805564395802014,0.591599421802646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173221244304861,0.893314239238946,0.018531653950509,0.174363838862949,0.220551532893745,0.613570630908548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872611832E+018,0.749445873699031,0,0,0,0,0.5,5136,1.69863872611754E+018,"odom","odom_imu",1.66643393039703,1.49956607818604,0.078425787389278,-0.028537706871217,-0.015438408762591,0.807206987270587,0.589376055267732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129088690985536,0.863553810452222,0.038090219772312,0.138828995060497,0.133353066831199,0.558372319102823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872612822E+018,0.750457052054256,0,0,0,0,0.5,5137,1.69863872612745E+018,"odom","odom_imu",1.66543197631836,1.5079094171524,0.078318409621716,-0.028530457563739,-0.014887582244881,0.808390282124545,0.587766556255717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08838067440695,0.816999194517076,0.047636587236765,0.083851823937469,0.050472942381469,0.408806056142389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872613829E+018,0.752123358097385,0,0,0,0,0.5,5138,1.69863872613785E+018,"odom","odom_imu",1.66424262523651,1.5159524679184,0.078322701156139,-0.028458914720639,-0.015157732650718,0.809168451986411,0.586691358061228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152314181528111,0.724184730323106,0.055201904404056,-0.038774741459317,-0.051054960847529,0.255930036664545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6986387261483E+018,0.753314966447787,0,0,0,0,0.5,5139,1.69863872614748E+018,"odom","odom_imu",1.66233646869659,1.52286911010742,0.078234285116196,-0.028579704911461,-0.01573316761953,0.810143082199355,0.58532371750029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25572462781211,0.706050026938394,0.036280938960408,-0.117636298406548,-0.061939912647637,0.348094970346033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872615832E+018,0.75524244822936,0,0,0,0,0.5,5140,1.69863872615755E+018,"odom","odom_imu",1.6594899892807,1.53006100654602,0.077854096889496,-0.029104519888181,-0.016215862086164,0.811578502735815,0.583292642363997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.326125649899616,0.717868659126698,0.011771013045498,-0.147015569377369,0.011786491810648,0.49540934002453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872616824E+018,0.756383813346638,0,0,0,0,0.5,5141,1.69863872616747E+018,"odom","odom_imu",1.70768594741821,1.58511686325073,0.101162865757942,-0.02893920031267,-0.019477484279183,0.812375644353773,0.582090167201104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.322073512146995,0.738454435790343,-0.021269930069361,-0.117379931834972,0.076980437278338,0.568767939212754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872617828E+018,0.756783973414289,0,0,0,0,0.5,5142,1.69863872617752E+018,"odom","odom_imu",1.70524263381958,1.59268546104431,0.0999965518713,-0.029302608436919,-0.019154233056837,0.81409917416151,0.579669739700413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.198843684698957,0.769483186263123,-0.097369225544197,0.001716372455025,0.074829886793681,0.596839759948686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872618821E+018,0.757089790175415,0,0,0,0,0.5,5143,1.69863872618747E+018,"odom","odom_imu",1.70436942577362,1.6002197265625,0.098670281469822,-0.028846770362233,-0.018783070354425,0.815448914705361,0.57780457562534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015633595603442,0.753799462707031,-0.081310652957803,0.106941463323796,-0.048576027959995,0.46572193920894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872619886E+018,0.757135705792553,0,0,0,0,0.5,5144,1.69863872619754E+018,"odom","odom_imu",1.70481956005096,1.60778379440308,0.097541354596615,-0.027709953827487,-0.018575325186548,0.816095537543902,0.576953368439791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068960782975713,0.758149610645262,-0.077819496938683,0.160422371598446,-0.169193607628755,0.21151413440986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872620833E+018,0.757309071518966,0,0,0,0,0.5,5145,1.69863872620755E+018,"odom","odom_imu",1.70550429821014,1.61546468734741,0.096920475363731,-0.026504274719486,-0.018113636384687,0.816772835818112,0.576065581568762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039679589780077,0.781704170134279,0.015951564775418,0.210576312514508,-0.152414229572229,0.223355982902482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872621823E+018,0.758967130686356,0,0,0,0,0.5,5146,1.69863872621749E+018,"odom","odom_imu",1.70520389080048,1.62322640419006,0.096788167953491,-0.026182774884003,-0.017713790502723,0.817507738982298,0.575049372340715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119666415504511,0.77865589012203,0.036945088271283,0.099061908098423,-0.016182716809623,0.255726222398713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872622821E+018,0.759702909123512,0,0,0,0,0.5,5147,1.6986387262275E+018,"odom","odom_imu",1.70313704013824,1.63115787506104,0.096827268600464,-0.026486300278838,-0.017338958461741,0.818979807783633,0.572948436475468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.309003510375843,0.79815354007168,0.080873466180204,0.019389435546958,0.075473996936865,0.518082235458329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872623826E+018,0.760062548599262,0,0,0,0,0.5,5148,1.69863872623753E+018,"odom","odom_imu",1.69973957538605,1.63916575908661,0.096968844532967,-0.027468709747401,-0.016913722854495,0.820632891553839,0.570544523472094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.381633131980679,0.785481547765433,0.079983904784307,-0.050977205959594,0.189956504046507,0.589743350151017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872624828E+018,0.761433481420528,0,0,0,0,0.5,5149,1.69863872624753E+018,"odom","odom_imu",1.69593238830566,1.64698219299316,0.096942618489266,-0.028425131835753,-0.016903949844106,0.822607129949636,0.567647582674154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39506839397348,0.764797329636305,0.052969747117323,-0.117983115938938,0.135396811306067,0.706649933460191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872625832E+018,0.763532059614956,0,0,0,0,0.5,5150,1.69863872625751E+018,"odom","odom_imu",1.69292533397675,1.6544646024704,0.09648708999157,-0.028841108676234,-0.016879482094793,0.824418103247588,0.564993862419927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229347691447462,0.72682645842322,-0.022032398604369,-0.053422616896665,0.049942474007197,0.647041235568955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872626836E+018,0.765480577691131,0,0,0,0,0.5,5151,1.69863872626756E+018,"odom","odom_imu",1.69134783744812,1.66139030456543,0.095624081790447,-0.028472477018199,-0.01758839067835,0.825252768351033,0.563771083769601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113550972143918,0.653800029339449,-0.057080068801133,-0.080309016732013,-0.151246425569467,0.291878734233811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69863872627831E+018,0.767003121238508,0,0,0,0,0.5,5152,1.6986387262776E+018,"odom","odom_imu",1.64654886722565,1.67059099674225,0.082949243485928,-0.028587795980845,-0.019327818095703,0.826642930726353,0.561667729577517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.095711176098857,0.648290621552854,-0.092942189624621,-0.010833694754299,-0.29216518556036,0.302966346314532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
