"x_position_input","y_position_input","yaw_input","vel_x_input","vel_y_input","vel_w_input","con_x_input","con_z_input","x_position_output","y_position_output","yaw_output","vel_x_output","vel_y_output","vel_w_output","x_ref","y_ref","yaw_ref"
0.248278850849541,-0.083774216581641,0.095660234193468,0.004914157887361,0.005515812758179,-0.007573510959336,1.99999999999983,0.244744131892704,0.248278850849541,-0.083774216581641,0.095660234193468,0.004914157887361,0.005515812758179,-0.007573510959336,0.207311454606515,0.003070533384738,0.029620253164557
0.248278850849541,-0.083774216581641,0.095660234193468,0.004914157887361,0.005515812758179,-0.007573510959336,2,0.54925701490148,0.248278850849541,-0.083774216581641,0.095660234193468,0.004914157887361,0.005515812758179,-0.007573510959336,0.207311454606515,0.003070533384738,0.029620253164557
0.248278850849541,-0.083774216581641,0.095660234193468,0.004914157887361,0.005515812758179,-0.007573510959336,2,0.513561677034626,0.248278850849541,-0.083774216581641,0.095660234193468,0.004914157887361,0.005515812758179,-0.007573510959336,0.207311454606515,0.003070533384738,0.029620253164557
0.248278850849541,-0.083774216581641,0.095660234193468,0.004914157887361,0.005515812758179,-0.007573510959336,2,0.51818712468656,0.248278850849541,-0.083774216581641,0.095660234193468,0.004914157887361,0.005515812758179,-0.007573510959336,0.207311454606515,0.003070533384738,0.029620253164557
0.248278850849541,-0.083774216581641,0.095660234193468,0.004914157887361,0.005515812758179,-0.007573510959336,2,0.517751153305651,0.248278850849541,-0.083774216581641,0.095660234193468,0.004914157887361,0.005515812758179,-0.007573510959336,0.207311454606515,0.003070533384738,0.029620253164557
0.248278850849541,-0.083774216581641,0.095660234193468,0.006339400622292,0.002147109900612,-0.002904606335416,2,0.517711949036436,0.248460529021905,-0.083665959363581,0.095628679192158,0.004914157887361,0.005515812758179,-0.007573510959336,0.207311454606515,0.003070533384738,0.029620253164557
0.248460529021905,-0.083665959363581,0.095628679192158,0.007760711964735,0.002456886496143,0.004553019696607,2,0.517538111173101,0.248530453615933,-0.083642224611059,0.095633063953543,0.006339400622292,0.002147109900612,-0.002904606335416,0.207311454606515,0.003070533384738,0.029620253164557
0.248530453615933,-0.083642224611059,0.095633063953543,0.007760711964735,0.002456886496143,0.004553019696607,2,0.517487259552402,0.248530453615933,-0.083642224611059,0.095633063953543,0.007760711964735,0.002456886496143,0.004553019696607,0.207311454606515,0.003070533384738,0.029620253164557
0.248530453615933,-0.083642224611059,0.095633063953543,0.007168076731414,0.003503019216862,-0.002136907993324,2,0.517488891017855,0.248599243479292,-0.083613553157853,0.095622438049469,0.007760711964735,0.002456886496143,0.004553019696607,0.207311454606515,0.003070533384738,0.029620253164557
0.248599243479292,-0.083613553157853,0.095622438049469,0.007168076731414,0.003503019216862,-0.002136907993324,2,0.51744832889533,0.248599243479292,-0.083613553157853,0.095622438049469,0.007168076731414,0.003503019216862,-0.002136907993324,0.207311454606515,0.003070533384738,0.029620253164557
0.248599243479292,-0.083613553157853,0.095622438049469,0.007168076731414,0.003503019216862,-0.002136907993324,2,0.517472616580543,0.248599243479292,-0.083613553157853,0.095622438049469,0.007168076731414,0.003503019216862,-0.002136907993324,0.207311454606515,0.003070533384738,0.029620253164557
0.248599243479292,-0.083613553157853,0.095622438049469,0.007168076731414,0.003503019216862,-0.002136907993324,2,0.517469836418647,0.248599243479292,-0.083613553157853,0.095622438049469,0.007168076731414,0.003503019216862,-0.002136907993324,0.207311454606515,0.003070533384738,0.029620253164557
0.248599243479292,-0.083613553157853,0.095622438049469,0.007168076731414,0.003503019216862,-0.002136907993324,2,0.517470112994248,0.248599243479292,-0.083613553157853,0.095622438049469,0.007168076731414,0.003503019216862,-0.002136907993324,0.207311454606515,0.003070533384738,0.029620253164557
0.248599243479292,-0.083613553157853,0.095622438049469,0.007168076731414,0.003503019216862,-0.002136907993324,2,0.517470121030793,0.248599243479292,-0.083613553157853,0.095622438049469,0.007168076731414,0.003503019216862,-0.002136907993324,0.207311454606515,0.003070533384738,0.029620253164557
0.248599243479292,-0.083613553157853,0.095622438049469,0.007168076731414,0.003503019216862,-0.002136907993324,2,0.517470102075184,0.248599243479292,-0.083613553157853,0.095622438049469,0.007168076731414,0.003503019216862,-0.002136907993324,0.207311454606515,0.003070533384738,0.029620253164557
0.248599243479292,-0.083613553157853,0.095622438049469,0.007168076731414,0.003503019216862,-0.002136907993324,2,0.517470110883189,0.248599243479292,-0.083613553157853,0.095622438049469,0.007168076731414,0.003503019216862,-0.002136907993324,0.207311454606515,0.003070533384738,0.029620253164557
0.248599243479292,-0.083613553157853,0.095622438049469,0.005838028033722,0.003945317904682,-0.002885040155821,2,0.51747010765041,0.248728874305051,-0.083535537574048,0.095576299599001,0.007168076731414,0.003503019216862,-0.002136907993324,0.207311454606515,0.003070533384738,0.029620253164557
